timestamp,can_id,dlc,data_hex,scenario,is_attack
1762980692.540414,0x1a,8,00000000dd72c5ca,normal,0
1762980692.5404322,0x2f,8,0bff0000dd72c5ca,normal,0
1762980692.5404387,0x43,8,01020000dd72c5ca,normal,0
1762980692.540443,0x58,8,07330000dd72c5ca,normal,0
1762980692.5404475,0x6d,8,00000000dd72c5ca,normal,0
1762980692.5404515,0x1c9,8,00000000dd72c5ca,normal,0
1762980692.6342309,0x1a,8,00000000eb79f7c1,normal,0
1762980692.634244,0x2f,8,0bff0000eb79f7c1,normal,0
1762980692.6342487,0x43,8,011d0000eb79f7c1,normal,0
1762980692.6342528,0x58,8,07ff0000eb79f7c1,normal,0
1762980692.6342566,0x6d,8,00000000eb79f7c1,normal,0
1762980692.6342616,0x1c9,8,00000000eb79f7c1,normal,0
1762980692.6692512,0x1a,8,00000000a2fb79f3,normal,0
1762980692.669265,0x2f,8,0bff0000a2fb79f3,normal,0
1762980692.66927,0x43,8,00f40000a2fb79f3,normal,0
1762980692.6692736,0x58,8,08cb0000a2fb79f3,normal,0
1762980692.6692774,0x6d,8,00000000a2fb79f3,normal,0
1762980692.6692822,0x1c9,8,00000000a2fb79f3,normal,0
1762980692.7090747,0x1a,8,00000000199e2f2c,normal,0
1762980692.7090878,0x2f,8,0bff0000199e2f2c,normal,0
1762980692.7090921,0x43,8,00b70000199e2f2c,normal,0
1762980692.7090962,0x58,8,09980000199e2f2c,normal,0
1762980692.7090995,0x6d,8,00000000199e2f2c,normal,0
1762980692.7091043,0x1c9,8,00000000199e2f2c,normal,0
1762980692.7902837,0x1a,8,0000000028c17050,normal,0
1762980692.7903085,0x2f,8,0bff000028c17050,normal,0
1762980692.7903206,0x43,8,0050000028c17050,normal,0
1762980692.7903314,0x58,8,0a65000028c17050,normal,0
1762980692.7903411,0x6d,8,0000000028c17050,normal,0
1762980692.7903512,0x1c9,8,0000000028c17050,normal,0
1762980692.844755,0x1a,8,00000000f51a543b,normal,0
1762980692.8447754,0x2f,8,0bff0000f51a543b,normal,0
1762980692.8447857,0x43,8,00780000f51a543b,normal,0
1762980692.8447952,0x58,8,0aa30000f51a543b,normal,0
1762980692.844804,0x6d,8,00000000f51a543b,normal,0
1762980692.844813,0x1c9,8,00000000f51a543b,normal,0
1762980692.8970304,0x1a,8,00000000a8abca47,normal,0
1762980692.897043,0x2f,8,0bff0000a8abca47,normal,0
1762980692.8970473,0x43,8,008b0000a8abca47,normal,0
1762980692.897051,0x58,8,0aa70000a8abca47,normal,0
1762980692.8970542,0x6d,8,00000000a8abca47,normal,0
1762980692.8970585,0x1c9,8,00000000a8abca47,normal,0
1762980692.9523814,0x1a,8,0000000004ea77f1,normal,0
1762980692.9523933,0x2f,8,0bff000004ea77f1,normal,0
1762980692.9523978,0x43,8,008b000004ea77f1,normal,0
1762980692.9524016,0x58,8,0aac000004ea77f1,normal,0
1762980692.9524047,0x6d,8,0000000004ea77f1,normal,0
1762980692.9524086,0x1c9,8,0000000004ea77f1,normal,0
1762980692.984539,0x1a,8,00000000f55a6c92,normal,0
1762980692.984555,0x2f,8,0bff0000f55a6c92,normal,0
1762980692.984561,0x43,8,00850000f55a6c92,normal,0
1762980692.9845657,0x58,8,0aa70000f55a6c92,normal,0
1762980692.98457,0x6d,8,00000000f55a6c92,normal,0
1762980692.9845757,0x1c9,8,00000000f55a6c92,normal,0
1762980693.0182219,0x1a,8,000000003acd9bb9,normal,0
1762980693.0182364,0x2f,8,0bff00003acd9bb9,normal,0
1762980693.0182424,0x43,8,007d00003acd9bb9,normal,0
1762980693.018248,0x58,8,0aab00003acd9bb9,normal,0
1762980693.0182528,0x6d,8,000000003acd9bb9,normal,0
1762980693.0182588,0x1c9,8,000000003acd9bb9,normal,0
1762980693.0521061,0x1a,8,0000000080333644,normal,0
1762980693.0521207,0x2f,8,0bff000080333644,normal,0
1762980693.0521262,0x43,8,0078000080333644,normal,0
1762980693.0521307,0x58,8,0aad000080333644,normal,0
1762980693.0521355,0x6d,8,0000000080333644,normal,0
1762980693.0521405,0x1c9,8,0000000080333644,normal,0
1762980693.087872,0x1a,8,00000000f4b2d4ff,normal,0
1762980693.0878859,0x2f,8,0bff0000f4b2d4ff,normal,0
1762980693.0878906,0x43,8,00780000f4b2d4ff,normal,0
1762980693.0878944,0x58,8,0ab20000f4b2d4ff,normal,0
1762980693.087898,0x6d,8,00000000f4b2d4ff,normal,0
1762980693.0879023,0x1c9,8,00000000f4b2d4ff,normal,0
1762980693.1232853,0x1a,8,000000004accae5b,normal,0
1762980693.123334,0x2f,8,0bff00004accae5b,normal,0
1762980693.1233392,0x43,8,007f00004accae5b,normal,0
1762980693.1233432,0x58,8,0ab600004accae5b,normal,0
1762980693.123347,0x6d,8,000000004accae5b,normal,0
1762980693.1233518,0x1c9,8,000000004accae5b,normal,0
1762980693.156048,0x1a,8,00000000d1279503,normal,0
1762980693.1560607,0x2f,8,0bff0000d1279503,normal,0
1762980693.1560657,0x43,8,00890000d1279503,normal,0
1762980693.15607,0x58,8,0aba0000d1279503,normal,0
1762980693.1560738,0x6d,8,00000000d1279503,normal,0
1762980693.1560779,0x1c9,8,00000000d1279503,normal,0
1762980693.2255905,0x1a,8,00000000cb21cefc,normal,0
1762980693.225606,0x2f,8,0bff0000cb21cefc,normal,0
1762980693.2256114,0x43,8,00a20000cb21cefc,normal,0
1762980693.2256162,0x58,8,0ada0000cb21cefc,normal,0
1762980693.2256212,0x6d,8,00000000cb21cefc,normal,0
1762980693.2256267,0x1c9,8,00000000cb21cefc,normal,0
1762980693.2605455,0x1a,8,00000000ae23a54f,normal,0
1762980693.2605574,0x2f,8,0bff0000ae23a54f,normal,0
1762980693.260562,0x43,8,00ad0000ae23a54f,normal,0
1762980693.2605658,0x58,8,0aca0000ae23a54f,normal,0
1762980693.2605689,0x6d,8,00000000ae23a54f,normal,0
1762980693.260573,0x1c9,8,00000000ae23a54f,normal,0
1762980693.2963269,0x1a,8,0000000001c54e87,normal,0
1762980693.2963421,0x2f,8,0bff000001c54e87,normal,0
1762980693.2963479,0x43,8,00b6000001c54e87,normal,0
1762980693.296353,0x58,8,0ad0000001c54e87,normal,0
1762980693.2963574,0x6d,8,0000000001c54e87,normal,0
1762980693.2963626,0x1c9,8,0000000001c54e87,normal,0
1762980693.3354352,0x1a,8,00000000504b1be3,normal,0
1762980693.335457,0x2f,8,0bff0000504b1be3,normal,0
1762980693.3354676,0x43,8,00be0000504b1be3,normal,0
1762980693.335477,0x58,8,0ad90000504b1be3,normal,0
1762980693.3354862,0x6d,8,00000000504b1be3,normal,0
1762980693.3354952,0x1c9,8,00000000504b1be3,normal,0
1762980693.3688645,0x1a,8,00000000377175db,normal,0
1762980693.368886,0x2f,8,0bff0000377175db,normal,0
1762980693.3688977,0x43,8,00c40000377175db,normal,0
1762980693.3689084,0x58,8,0adc0000377175db,normal,0
1762980693.3689182,0x6d,8,00000000377175db,normal,0
1762980693.3689287,0x1c9,8,00000000377175db,normal,0
1762980693.440942,0x1a,8,00000000267817ef,normal,0
1762980693.4409647,0x2f,8,0bff0000267817ef,normal,0
1762980693.4409761,0x43,8,00d10000267817ef,normal,0
1762980693.4409866,0x58,8,0b130000267817ef,normal,0
1762980693.4409962,0x6d,8,00000000267817ef,normal,0
1762980693.4410062,0x1c9,8,00000000267817ef,normal,0
1762980693.501049,0x1a,8,000000001d42ba58,normal,0
1762980693.5010655,0x2f,8,0bff00001d42ba58,normal,0
1762980693.5010703,0x43,8,00de00001d42ba58,normal,0
1762980693.5010738,0x58,8,0b1600001d42ba58,normal,0
1762980693.5010772,0x6d,8,000000001d42ba58,normal,0
1762980693.501081,0x1c9,8,000000001d42ba58,normal,0
1762980693.5343616,0x1a,8,00000000980a60ea,normal,0
1762980693.534373,0x2f,8,0bff0000980a60ea,normal,0
1762980693.5343776,0x43,8,00e60000980a60ea,normal,0
1762980693.5343814,0x58,8,0b000000980a60ea,normal,0
1762980693.5343852,0x6d,8,00000000980a60ea,normal,0
1762980693.534389,0x1c9,8,00000000980a60ea,normal,0
1762980693.6041777,0x1a,8,000000009c87e4bc,normal,0
1762980693.6042001,0x2f,8,0bff00009c87e4bc,normal,0
1762980693.6042123,0x43,8,00f900009c87e4bc,normal,0
1762980693.6042233,0x58,8,0b4000009c87e4bc,normal,0
1762980693.6042333,0x6d,8,000000009c87e4bc,normal,0
1762980693.6042438,0x1c9,8,000000009c87e4bc,normal,0
1762980693.64424,0x1a,8,0000000047c05180,normal,0
1762980693.6442544,0x2f,8,0bff000047c05180,normal,0
1762980693.6442604,0x43,8,0104000047c05180,normal,0
1762980693.644265,0x58,8,0b26000047c05180,normal,0
1762980693.644269,0x6d,8,0000000047c05180,normal,0
1762980693.6442742,0x1c9,8,0000000047c05180,normal,0
1762980693.6797075,0x1a,8,00000000122f64a7,normal,0
1762980693.67972,0x2f,8,0bff0000122f64a7,normal,0
1762980693.6797247,0x43,8,010d0000122f64a7,normal,0
1762980693.6797283,0x58,8,0b270000122f64a7,normal,0
1762980693.6797318,0x6d,8,00000000122f64a7,normal,0
1762980693.679736,0x1c9,8,00000000122f64a7,normal,0
1762980693.7090771,0x1a,8,00000000c8f683d2,normal,0
1762980693.70909,0x2f,8,0bff0000c8f683d2,normal,0
1762980693.7090967,0x43,8,01140000c8f683d2,normal,0
1762980693.7091012,0x58,8,0b270000c8f683d2,normal,0
1762980693.7091055,0x6d,8,00000000c8f683d2,normal,0
1762980693.7091112,0x1c9,8,00000000c8f683d2,normal,0
1762980693.7380157,0x1a,8,000000003b83340c,normal,0
